Date,market_kospi,bond_k3y,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
2020-06-04,2151.179932,57945,1.0263214140124775,1.0476032490260216,1.153576654145145,1.0664668801439696,0.9991034019000983,0.9988967229223051,1.0038821859782199,1.008831299972579
2020-06-05,2181.870117,57920,1.0260555095433757,1.051704379678412,1.1676643276039809,1.0812653963378824,0.9991030152487408,0.9986379075501302,1.0033650493930353,1.008247570734651
2020-06-08,2184.290039,57930,1.015804277674124,1.0433311990353435,1.1666559341347404,1.0820790284238966,0.9996203754831585,0.9990256352771766,1.0034383308938795,1.008280501442452
2020-06-09,2188.919922,58010,1.0084158676670272,1.0376550898483032,1.1662152451621037,1.0839998640323911,1.0009317413210022,1.0004397726978762,1.004710935605667,1.0095169728412787
2020-06-10,2195.689941,58005,1.0070170707390729,1.0328109324783137,1.166080507523422,1.0870907945407624,1.0007418653600635,1.0003276652985202,1.0045069032249685,1.0092740812917596
2020-06-11,2176.780029,58035,0.9960055179058193,1.0168258149171623,1.1519051051487268,1.0776994212907671,1.0009486029665402,1.0008018831320002,1.0048480651025886,1.009631380599368
2020-06-12,2132.300049,58035,0.9800992706919838,0.9912925641398752,1.1242282187954349,1.0558340466170781,1.0005516956019516,1.0008191420564776,1.004695851637056,1.0094762513906352
2020-06-15,2030.819946,57960,0.9468124732029538,0.9456212383396653,1.0673627917586266,1.0062694865889106,0.9991553034873899,0.9996464328524245,1.0032903515237892,1.0080321401551935
2020-06-16,2138.050049,57990,1.0015561917938225,0.9931992282290167,1.118363787962472,1.0596500401417166,0.99974140160331,1.0001638481903399,1.0036909310406001,1.008409937159141
2020-06-17,2141.050049,57965,1.008122245221686,0.9948678110108824,1.1133000547579222,1.0613802212487624,0.9994482473231374,0.9997499116066886,1.0030253128415734,1.0078284266209971
2020-06-18,2133.47998,58020,1.0086708044259038,0.9921662855590611,1.103936106672409,1.057936507876413,1.0004483222402318,1.0005690930725852,1.003768601523011,1.00862614092285
2020-06-19,2141.320068,58030,1.011514735103115,0.9976937015457541,1.1017328487242057,1.062098023122743,1.0006380080354527,1.0005517431635573,1.0037332257088085,1.008648747300435
2020-06-22,2126.72998,58020,0.9956013619565726,0.9935604152593123,1.0893986216376106,1.055137602740438,1.0002585983966898,1.0002241108831693,1.0033664599137633,1.0083274196585033
2020-06-23,2131.23999,58075,0.9983492210952218,0.998357641571083,1.0877483318594254,1.057666785456149,1.0009134466236944,1.0010600980806192,1.0041150128810277,1.009127616488065
2020-06-24,2161.51001,58070,1.0105916454126351,1.0141611215108999,1.0987555513767,1.072878294018017,1.000465172372207,1.0008617718028265,1.0038549968019084,1.0088851503468206
2020-06-25,2112.370117,58060,0.9895701484864313,0.9941093777411207,1.070198233365033,1.0488574808133957,1.0001550360889562,1.0006463010039208,1.0035476775891348,1.008556634322946
2020-06-26,2134.649902,58100,1.0006327765434428,1.004483456883511,1.0776864572776428,1.0600978254246805,1.0006027727546716,1.0012235261679505,1.0040655148428015,1.0090980932503901
2020-06-29,2093.47998,58085,0.9844026897688293,0.9822143916181943,1.05389691646873,1.040009398710041,1.0001205275663763,1.0007494637457681,1.0036501868290892,1.0087017931800981
2020-06-30,2108.330078,58050,0.9935261550113592,0.9905629645451501,1.0576202837708124,1.0475894104158883,0.9996039467566683,1.0000430681769241,1.0028807988494082,1.0079699953117676
