,date,open,high,low,close,volume,change,bps,per,pbr,eps,div,dps,inst,ind,foreign,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,close_ma10_ratio,close_ma20_ratio,close_ma60_ratio,close_ma120_ratio,volume_ma5_ratio,volume_ma10_ratio,volume_ma20_ratio,volume_ma60_ratio,volume_ma120_ratio,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
738,20200109,52700,53600,51800,53000,75606,-0.0018832391713747842,43150,11.81,1.23,4486,2.26,1200,-931052700,970345800,-65393100,0.10414902786397005,0.992467043314501,1.0113207547169811,0.9773584905660377,0.9943396226415094,1.0973453896282965,0.9992458521870287,0.9904690712016445,0.9851301115241635,1.0357800107486606,1.0857967204158805,1.1779204187829122,1.3200039806484616,1.3453216415892042,1.294054184503904,1.4056366949894237,1155845800.0,-275783740.0,-207320330.0,-557262530.0,-478412069.1666667,-303273765.0,-77211900.0,-532047920.0,-197597620.0,28886160.0,-5317267.5,23775689.583333332,-1066636400.0,-532047920.0,-197597620.0,28886160.0,-5317267.5,23775689.583333332
739,20200110,52300,52700,51300,51700,67063,-0.024528301886792447,43150,11.52,1.2,4486,2.32,1200,-1097212100,1394875700,-297927100,0.10416667080587812,0.9867924528301887,1.0193423597678917,0.9922630560928434,1.011605415860735,0.8870063222495569,0.9795377036756348,0.9712568100695097,0.9616815476190477,1.0093549174326852,1.0584953464763742,1.0161645670508301,1.1166428284799452,1.1609052440068308,1.1399078221952528,1.2456036593774953,424529900.0,26473560.0,-21909360.0,-450323165.0,-460677407.5,-296221413.75,-166159400.0,-615018740.0,-319904530.0,-39261020.0,-30454891.666666668,16885206.25,-232534000.0,-615018740.0,-319904530.0,-39261020.0,-30454891.666666668,16885206.25
740,20200113,51800,52600,51200,52600,55559,0.01740812379110257,43150,11.73,1.22,4486,2.28,1200,170521600,-447268600,268255000,0.10400682255841684,1.001934235976789,1.0,0.973384030418251,0.9847908745247148,0.8284598064506509,0.9950813469542187,0.9917043740573153,0.9790600279199628,1.0254577356099621,1.0759304872540079,0.8560708782742681,0.8987889749156359,0.9751042078013251,0.9393553172057904,1.0297456541764203,-1842144300.0,139290800.0,-27789730.0,-371321800.0,-473597785.0,-303066030.0,1267733700.0,-533246360.0,-347584880.0,-90951185.0,-20449677.5,20072560.833333332,566182100.0,-533246360.0,-347584880.0,-90951185.0,-20449677.5,20072560.833333332
741,20200114,53200,54500,52800,54500,91589,0.03612167300380231,43150,12.15,1.26,4486,2.2,1200,-472183600,-2083669500,2605277100,0.10370370291878657,1.0114068441064639,1.0,0.9688073394495413,0.9761467889908257,1.6484997930128331,1.0286900717251792,1.0259789156626506,1.0144253140995811,1.0603972436157276,1.1135895383881897,1.276622732189253,1.374258958888817,1.65901363778803,1.5248965937110994,1.6907136185247673,-1636400900.0,-70243320.0,-297228400.0,-342738835.0,-504864085.0,-318112620.0,-642705200.0,-636753520.0,-320623320.0,-173037970.0,-23650295.833333332,15186349.583333334,2337022100.0,-636753520.0,-320623320.0,-173037970.0,-23650295.833333332,15186349.583333334
742,20200115,54500,54900,53700,54100,45227,-0.007339449541284404,43150,12.06,1.25,4486,2.22,1200,-616238900,-234113600,853047500,0.10364842454394693,1.0,1.0147874306839186,0.9926062846580407,1.0073937153419594,0.4938038410726179,1.0172997367431365,1.019408328622574,1.007354994879434,1.0508765398125515,1.1043633579994896,0.6749412017526056,0.6800009622584205,0.8410875166559578,0.7513165107895742,0.8346841689853877,1849555900.0,-79966040.0,-233204350.0,-279197310.0,-500611856.6666667,-316438806.25,-144055300.0,-589233140.0,-503232220.0,-247595440.0,-36423393.333333336,8758801.25,-1752229600.0,-589233140.0,-503232220.0,-247595440.0,-36423393.333333336,8758801.25
743,20200116,54100,54900,53700,54800,60207,0.012939001848428777,43150,12.22,1.27,4486,2.19,1200,-32082400,-983841700,901547200,0.10392798534586854,1.0,1.0018248175182483,0.9799270072992701,0.9872262773722628,1.3312180776969509,1.0235338064998132,1.0283355226121222,1.0200093066542577,1.0623758057480734,1.1174171622769755,0.9417791612570195,0.9398899426296686,1.099823902496054,0.9907602871993131,1.1136448484037609,-749728100.0,-470803540.0,-373293640.0,-311265725.0,-513265211.6666667,-331020214.5833333,584156500.0,-409439080.0,-470743500.0,-270401120.0,-40240939.166666664,13322343.333333334,48499700.0,-409439080.0,-470743500.0,-270401120.0,-40240939.166666664,13322343.333333334
744,20200117,54800,55100,53800,54500,70005,-0.005474452554744547,43150,12.15,1.26,4486,2.2,1200,370264000,-857178200,546241500,0.10370370291878657,1.0,1.0110091743119265,0.9871559633027523,1.0055045871559634,1.162738551995615,1.0073937153419594,1.0198353293413174,1.0144253140995811,1.0546175801848,1.1099890528602585,1.0850561243943495,1.0727617658236384,1.2497824194952132,1.143468037859156,1.295667673873509,126663500.0,-921214320.0,-447370380.0,-341454170.0,-517899164.1666667,-350130235.8333333,402346400.0,-115943860.0,-365481300.0,-242683400.0,-39507782.5,23926163.333333332,-355305700.0,-115943860.0,-365481300.0,-242683400.0,-39507782.5,23926163.333333332
745,20200120,54200,54800,53700,53800,49533,-0.012844036697247652,43150,11.99,1.25,4486,2.23,1200,-349159300,229092900,91782400,0.1042535446205171,0.9944954128440368,1.0185873605947955,0.9981412639405205,1.0074349442379182,0.7075637454467538,0.9900625690099374,1.0037313432835822,1.0019554893379272,1.039278815196394,1.094478444403004,0.7823610615331643,0.7726721794025841,0.879603855958276,0.8063435681594161,0.9159311610846214,1086271100.0,-785942020.0,-323325610.0,-311053215.0,-514505120.8333333,-351674776.6666667,-719423300.0,-219880040.0,-376563200.0,-221677300.0,-50021311.666666664,25833431.666666668,-454459100.0,-219880040.0,-376563200.0,-221677300.0,-50021311.666666664,25833431.666666668
746,20200121,53800,54500,53700,53900,26636,0.0018587360594795044,43150,12.02,1.25,4486,2.23,1200,-253054900,-231487400,473762300,0.10399334442595674,1.0,1.0111317254174397,0.9962894248608535,0.9981447124304267,0.5377425150909495,0.9940981187753597,1.0055970149253732,1.004566210045662,1.039203084832905,1.0950647591636333,0.5293154430701726,0.43642393220650016,0.4794549520968054,0.43529952990723164,0.4942542510346833,-460580300.0,-415505600.0,-242874460.0,-302608950.0,-525363770.0,-354918962.9166667,96104400.0,-176054300.0,-406403910.0,-234359310.0,-44396504.166666664,25033373.333333332,381979900.0,-176054300.0,-406403910.0,-234359310.0,-44396504.166666664,25033373.333333332
747,20200122,54500,54700,53700,54500,47826,0.011131725417439675,43150,12.15,1.26,4486,2.2,1200,200302900,-1201516300,973963400,0.10370370291878657,1.0111317254174397,1.003669724770642,0.9853211009174312,1.0,1.7955398708514791,1.003683241252302,1.0141421659843692,1.0155594894251374,1.0486314878060512,1.105598147193319,0.94069006754338,0.8116405402791002,0.8539739536694221,0.777593421038726,0.8869900338962514,-970028900.0,-608986140.0,-344476090.0,-347584640.0,-546845567.5,-362008918.3333333,453357800.0,-12745940.0,-300989540.0,-202678740.0,-38285220.0,24283920.0,500201100.0,-12745940.0,-300989540.0,-202678740.0,-38285220.0,24283920.0
748,20200123,54000,54500,53800,54000,37310,-0.00917431192660545,43150,12.04,1.25,4486,2.22,1200,-323669000,60560800,263108200,0.10382059800664453,0.9908256880733946,1.0092592592592593,0.9962962962962963,1.0,0.780119600217455,0.9974141115626154,1.0029717682020802,1.0060549604098743,1.0376467197232941,1.0938278065207667,0.8064934503480178,0.6771877921064334,0.6640408782923951,0.6147223616586355,0.69335620361926,1262077100.0,-400105640.0,-435454590.0,-321387460.0,-512004054.1666667,-360093229.5833333,-523971900.0,-71063260.0,-240251170.0,-218924395.0,-76226855.83333333,18443579.583333332,-710855200.0,-71063260.0,-240251170.0,-218924395.0,-76226855.83333333,18443579.583333332
749,20200128,52900,54300,52100,53000,101545,-0.01851851851851849,43150,11.81,1.23,4486,2.26,1200,-491539700,-1528529100,2016265900,0.10414902786397005,0.9796296296296296,1.0245283018867926,0.9830188679245283,0.9981132075471698,2.7216563923880996,0.9843982169390788,0.9820270520659625,0.9888059701492538,1.017274472168906,1.0723860589812333,1.9316149895377592,1.7345162673353411,1.7123743901842643,1.6566311333105839,1.8711261014674458,-1589089900.0,-534375820.0,-727795070.0,-374852215.0,-529766878.3333333,-367952150.0,-167870700.0,-243424000.0,-179683930.0,-249794230.0,-91090424.16666667,2838075.0,1753157700.0,-243424000.0,-179683930.0,-249794230.0,-91090424.16666667,2838075.0
750,20200129,52600,53800,52300,53100,56721,0.0018867924528302993,43150,11.84,1.23,4486,2.26,1200,-838506300,-62819600,889262300,0.10388513674607149,0.9924528301886792,1.0131826741996233,0.9849340866290018,0.9905838041431262,0.5585799399281107,0.9888268156424581,0.9829692706405035,0.991967121240426,1.0179076343072573,1.0731608730800324,1.05024107718173,0.9669467557905826,0.9416203985381235,0.9321750010476922,1.0416016608038328,1465709500.0,-592758320.0,-689350170.0,-358569950.0,-528029320.0,-369455730.0,-346966600.0,-341293400.0,-280586720.0,-314085800.0,-90203304.16666667,-4636929.166666667,-1127003600.0,-341293400.0,-280586720.0,-314085800.0,-90203304.16666667,-4636929.166666667
751,20200130,53000,53100,51800,52300,62645,-0.015065913370998163,43150,11.66,1.21,4486,2.29,1200,234678000,-114852000,-117177100,0.10377358817727038,0.9981167608286252,1.0152963671128108,0.9904397705544933,1.0133843212237095,1.1044410359478853,0.9797677032596478,0.9721189591078067,0.9783015338570894,1.001755786113328,1.0558990536277602,1.0234539139413228,1.1233648044041566,1.0235141114077424,1.0321740517808826,1.1474224283276915,-52032400.0,-569431240.0,-492468420.0,-394848410.0,-520382164.1666667,-369704610.0,1073184300.0,-243746820.0,-209900560.0,-265261940.0,-74728204.16666667,-11942150.833333334,-1006439400.0,-243746820.0,-209900560.0,-265261940.0,-74728204.16666667,-11942150.833333334
752,20200131,53000,54200,52600,52700,63920,0.007648183556405286,43150,11.75,1.22,4486,2.28,1200,669000600,-990896200,321895600,0.1038297896689557,1.0133843212237095,1.0284629981024669,0.9981024667931688,1.0056925996204933,1.0203527815468114,0.993964541682384,0.9821095788296683,0.9875386489271994,1.0081461524972501,1.0627231861530058,0.9921121496487564,1.1090521698695925,1.0297635829070844,1.0510628198585976,1.1707331368272984,-876044200.0,-527307220.0,-568146680.0,-400675515.0,-551907620.0,-378746104.5833333,434322600.0,-150007280.0,-81376610.0,-292304415.0,-47075721.666666664,-3240338.75,439072700.0,-150007280.0,-81376610.0,-292304415.0,-47075721.666666664,-3240338.75
753,20200203,53000,53100,51500,51900,73920,-0.015180265654648917,43150,11.57,1.2,4486,2.31,1200,-273424400,-54368400,325207800,0.10371651233221399,1.0056925996204933,1.023121387283237,0.9922928709055877,1.0211946050096339,1.1564455569461827,0.9866920152091255,0.9724564362001125,0.9731858241140071,0.9920672847175762,1.0453084482339021,1.0302410306870224,1.2527518341324033,1.2013300439772605,1.2068407232554659,1.3537905723956083,936527800.0,-550293060.0,-475199350.0,-424246495.0,-541017050.8333334,-377037597.5,-942425000.0,-139958360.0,-105510810.0,-288127155.0,-46508385.833333336,-9654807.5,3312200.0,-139958360.0,-105510810.0,-288127155.0,-46508385.833333336,-9654807.5
754,20200204,51700,52300,50100,50900,159210,-0.019267822736030782,43150,11.35,1.18,4486,2.36,1200,-1065087500,765150200,352629100,0.10396475308792182,0.9961464354527938,1.0275049115913557,0.9842829076620825,1.0157170923379175,2.153814935064935,0.9754695285550019,0.9601961893982267,0.9563175199624236,0.9728593272171254,1.0238272836226188,1.9116700607085224,2.3438535124678697,2.3908384978908783,2.560016722676915,2.8977004890472466,819518600.0,-91557200.0,-312966510.0,-380168445.0,-485206366.6666667,-372694449.1666667,-791663100.0,-254667920.0,-249045960.0,-307263630.0,-76509307.5,-23588413.75,27421300.0,-254667920.0,-249045960.0,-307263630.0,-76509307.5,-23588413.75
755,20200205,51000,51200,49450,49700,161958,-0.023575638506876273,43150,11.08,1.15,4486,2.41,1200,-2389641600,2553933800,-181749700,0.10379061156661933,1.0019646365422397,1.0301810865191148,0.9949698189134809,1.0261569416498995,1.0172602223478424,0.9650485436893204,0.9448669201520913,0.935969868173258,0.9501051424201874,0.9985851702400188,1.55235376773449,2.045722384111983,2.260796006566384,2.5678550656545145,2.90482396072927,1788783600.0,431793480.0,-80482420.0,-201904015.0,-449969210.0,-352538429.1666667,-1324554100.0,-564894980.0,-453094190.0,-414828695.0,-102645344.16666667,-46027177.916666664,-534378800.0,-564894980.0,-453094190.0,-414828695.0,-102645344.16666667,-46027177.916666664
756,20200206,50200,50800,49900,50800,100524,0.02213279678068414,43150,11.32,1.18,4486,2.36,1200,-843298650,392349350,405869300,0.10424027805193574,1.0100603621730382,1.0,0.9822834645669292,0.9881889763779528,0.6206794354091801,0.9921875,0.9715050678906101,0.9594862593257154,0.9709789430091427,1.0194491362442932,0.8982864250838201,1.161349801693433,1.3622033426315958,1.5718475562433316,1.7942995059714637,-2161584450.0,533233750.0,-18098745.0,-130486602.5,-447785227.5,-351528005.0,1546342950.0,-780490310.0,-512118565.0,-459261237.5,-105251440.83333333,-50884400.833333336,587619000.0,-780490310.0,-512118565.0,-459261237.5,-105251440.83333333,-50884400.833333336
757,20200207,50300,50400,49600,49800,85522,-0.019685039370078705,43150,11.1,1.15,4486,2.41,1200,-504072500,1033434600,-566466100,0.10360360145568848,0.9901574803149606,1.0120481927710843,0.9959839357429718,1.0100401606425702,0.8507620070828856,0.9838008692216516,0.9610189116171363,0.9435392194012884,0.9522291978711876,0.9983711314371633,0.7358199657910224,0.9467991475464282,1.1460034867064293,1.3329821192548443,1.5167298376334224,641085250.0,938099910.0,205396345.0,-69539872.5,-421093647.5,-344469294.1666667,339226150.0,-1015104930.0,-582556105.0,-441772822.5,-113863709.16666667,-48327095.416666664,-972335400.0,-1015104930.0,-582556105.0,-441772822.5,-113863709.16666667,-48327095.416666664
758,20200210,49250,49400,48950,49150,52691,-0.013052208835341417,43150,10.96,1.14,4486,2.44,1200,-377569400,545661600,-177991350,0.10401459723493478,0.9889558232931727,1.005086469989827,0.9959308240081384,1.002034587995931,0.61611047449779,0.981625723986419,0.9574364468686082,0.9346327549322557,0.9400401644831213,0.9844602827527499,0.47053518007519135,0.5735661662254423,0.7170741100876354,0.8213414833747364,0.9311073455329623,-487773000.0,1058105910.0,253906425.0,-90774082.5,-421562823.3333333,-341982134.1666667,126503100.0,-1035933930.0,-587946145.0,-414098657.5,-110717034.16666667,-48385639.583333336,388474750.0,-1035933930.0,-587946145.0,-414098657.5,-110717034.16666667,-48385639.583333336
759,20200211,49600,49650,49050,49300,66761,0.003051881993896277,43150,10.99,1.14,4486,2.43,1200,-667745600,824458000,-146728300,0.10373066293857008,1.0091556459816886,1.0070993914807302,0.9949290060851927,1.0060851926977687,1.267028524795506,0.9909547738693467,0.9673305209457471,0.9396292943250584,0.9431195000637673,0.9864767971186073,0.714088598713034,0.7553243003511821,0.908740094833694,1.0364238427731114,1.1743719501227756,278796400.0,1069967470.0,489205135.0,-119294967.5,-415769439.1666667,-336322374.5833333,-290176200.0,-956465550.0,-605566735.0,-392625332.5,-111493752.5,-52170083.75,31263050.0,-956465550.0,-605566735.0,-392625332.5,-111493752.5,-52170083.75
760,20200212,49150,49650,49050,49600,54261,0.006085192697768749,43150,11.06,1.15,4486,2.42,1200,119762700,48567700,-173491150,0.10397829802514846,0.9969574036511156,1.001008064516129,0.9889112903225806,0.9909274193548387,0.8127649376132772,0.9973858837723708,0.9799466561296059,0.9480575333301476,0.948692201023287,0.9916281394477071,0.7541298480371582,0.6156144912935154,0.7392451418960757,0.8434616732804319,0.9582154140748466,-775890300.0,568894250.0,500343865.0,-94503152.5,-429372114.1666667,-335539520.0,787508300.0,-454584690.0,-509739835.0,-395163277.5,-100013765.0,-41399469.166666664,-26762850.0,-454584690.0,-509739835.0,-395163277.5,-100013765.0,-41399469.166666664
761,20200213,49600,49750,49100,49150,69374,-0.009072580645161255,43150,10.96,1.14,4486,2.44,1200,64958450,689365950,-769984950,0.10401459723493478,1.0,1.0122075279755849,0.9989827060020345,1.0091556459816886,1.2785241702143344,0.9949392712550608,0.9771371769383698,0.9442843419788665,0.9403698979591837,0.9816829087640748,1.0555706021441895,0.7811147103894539,0.9596651256470484,1.0746919752852138,1.2185241169524836,640798250.0,628297570.0,580765660.0,44148620.0,-404394965.0,-332433261.25,-54804250.0,-272933270.0,-526711790.0,-368306175.0,-107748650.0,-38902968.333333336,-596493800.0,-272933270.0,-526711790.0,-368306175.0,-107748650.0,-38902968.333333336
762,20200214,49000,49350,48600,48600,71864,-0.011190233977619535,43150,10.83,1.13,4486,2.47,1200,-138490400,568973300,-412497400,0.10433979642027963,0.9969481180061037,1.0154320987654322,1.0,1.008230452674897,1.0358924092599533,0.9886086248982913,0.9741431148526759,0.938676967648479,0.9302028837565396,0.9701970504811892,1.1408758822801008,0.8019774909746286,0.9761259086151969,1.1112706144868985,1.2585389431850156,-120392650.0,535405310.0,736752610.0,84302965.0,-394246317.5,-319763062.5,-203448850.0,-199816850.0,-607460890.0,-344418750.0,-114814781.66666667,-44969914.583333336,357487550.0,-199816850.0,-607460890.0,-344418750.0,-114814781.66666667,-44969914.583333336
763,20200217,48650,48650,47800,48150,72229,-0.0092592592592593,43150,10.73,1.12,4486,2.49,1200,-776705650,589064450,185971700,0.10438024275567302,1.0010288065843622,1.0103842159916927,0.9927310488058152,1.0103842159916927,1.005079038183235,0.9834558823529411,0.9724325961829748,0.93599650094766,0.9222223995658627,0.9608381142429534,1.0796917088454328,0.8075747377553965,0.973138289810065,1.1129352977023723,1.2585159655841736,20091150.0,544085880.0,801095895.0,162948272.5,-378075416.6666667,-311535681.25,-638215250.0,-279644100.0,-657789015.0,-381649912.5,-120599768.33333333,-52923350.416666664,598469100.0,-279644100.0,-657789015.0,-381649912.5,-120599768.33333333,-52923350.416666664
764,20200218,47800,48200,47500,47700,69082,-0.009345794392523366,43150,10.63,1.11,4486,2.52,1200,-1102413550,775145250,303403300,0.10442145007573986,0.9927310488058152,1.0104821802935011,0.9958071278825996,1.0020964360587001,0.9564302427003004,0.9806743421052632,0.9696107327980485,0.9334181302284624,0.914450035945363,0.9515734876066032,1.0255336836792257,0.8589446775071928,0.9313179628076779,1.064491996380914,1.197677356829645,186080800.0,534223330.0,802095400.0,244564445.0,-350990568.3333333,-306903917.9166667,-325707900.0,-366577690.0,-661521620.0,-455283790.0,-136301789.16666666,-59073022.916666664,117431600.0,-366577690.0,-661521620.0,-455283790.0,-136301789.16666666,-59073022.916666664
765,20200219,48150,48350,46950,47100,94424,-0.012578616352201255,43150,10.5,1.09,4486,2.55,1200,-1676736500,778003800,872840200,0.10380952698843819,1.009433962264151,1.026539278131635,0.9968152866242038,1.0222929936305734,1.3668394082394835,0.9783963439966764,0.9625012772044549,0.9277589008716206,0.9037705075314209,0.9393073190188127,1.2523973865502303,1.281660088064588,1.2355741833249043,1.4411037514117395,1.6239448044968168,2858550.0,680110550.0,624502400.0,272009990.0,-332415590.0,-302354678.75,-574322950.0,-725877530.0,-590231110.0,-521662650.0,-164779666.66666666,-69073460.83333333,569436900.0,-725877530.0,-590231110.0,-521662650.0,-164779666.66666666,-69073460.83333333
766,20200220,47100,47900,47000,47200,74346,0.002123142250530785,43150,10.52,1.09,4486,2.54,1200,-444942000,-78180150,469430350,0.10361217047325105,1.0,1.0148305084745763,0.9957627118644068,0.9978813559322034,0.7873633821909684,0.9884816753926702,0.9716932578486875,0.9359044267089675,0.9063125050004001,0.940871601923604,0.9732553116286377,1.0463103437599395,0.9433975432276338,1.1297636688877346,1.2795839020200785,-856183950.0,526601330.0,577449450.0,279675352.5,-327802132.5,-304110135.8333333,1231794500.0,-827857620.0,-550395445.0,-531257005.0,-177599739.16666666,-68244205.83333333,-403409850.0,-827857620.0,-550395445.0,-531257005.0,-177599739.16666666,-68244205.83333333
767,20200221,46850,46850,46200,46700,88246,-0.010593220338983023,43150,10.41,1.08,4486,2.57,1200,-274867600,-114443850,389218050,0.10374640181703595,0.9925847457627118,1.0032119914346895,0.9892933618843683,1.0032119914346895,1.186963656417292,0.9858560270213215,0.9675748471977623,0.9332067742418944,0.8975447250828835,0.9305492133338868,1.1077079886625814,1.2371894268433905,1.0917798550372306,1.3322879200923157,1.5081222258158649,-36263700.0,389917900.0,462661605.0,334028975.0,-319979860.0,-304273911.6666667,170074400.0,-855133060.0,-527474955.0,-555015530.0,-177899107.5,-71751319.58333333,-80212300.0,-855133060.0,-527474955.0,-555015530.0,-177899107.5,-71751319.58333333
768,20200224,46250,46450,45000,45300,103698,-0.02997858672376874,43150,10.1,1.05,4486,2.65,1200,-128682200,-158885150,283062350,0.10396039131844398,0.9903640256959315,1.0253863134657837,0.9933774834437086,1.020971302428256,1.175101421027582,0.967948717948718,0.9461152882205514,0.9131683717179861,0.872062244325018,0.9024203990836349,1.2063630187344694,1.3567975297173176,1.2323426667958057,1.5515070630841175,1.7539928279986858,-44441300.0,240327980.0,392206930.0,323056677.5,-316335917.5,-307627850.8333333,146185400.0,-725528370.0,-502586235.0,-545266190.0,-170277881.66666666,-72527950.0,-106155700.0,-725528370.0,-502586235.0,-545266190.0,-170277881.66666666,-72527950.0
769,20200225,45000,46400,44900,45950,72735,0.014348785871964642,43150,10.24,1.06,4486,2.61,1200,-220436800,-231833350,452270150,0.10351561941206455,0.9933774834437086,1.0097932535364527,0.9771490750816104,0.9793253536452666,0.7014117919342707,0.9892357373519914,0.9664528341571144,0.9329002131763273,0.8858115923403161,0.9151715324226984,0.8390260445865604,0.944292763862545,0.8794345792443282,1.0948298072877767,1.225860628402096,-72948200.0,38932260.0,286577795.0,387891465.0,-305441207.5,-309438125.0,-91754600.0,-549133020.0,-457855355.0,-531711045.0,-175960887.5,-74078721.66666667,169207800.0,-549133020.0,-457855355.0,-531711045.0,-175960887.5,-74078721.66666667
770,20200226,45850,46700,44850,45400,134578,-0.01196953210010876,43150,10.12,1.05,4486,2.64,1200,-1884089600,563778650,1306795950,0.10375493599963283,0.9978237214363439,1.02863436123348,0.987885462555066,1.0099118942731278,1.8502509108407232,0.9846020386033398,0.963395225464191,0.9289952936361776,0.8766735324407827,0.9041423260754116,1.4207891419606715,1.5821984161321268,1.5540292426968316,1.9863266432676725,2.235906481409051,795612000.0,-3912770.0,338098890.0,419221377.5,-285338328.3333333,-300379532.5,-1663652800.0,-590603640.0,-658240585.0,-583990210.0,-214917094.16666666,-93484040.0,854525800.0,-590603640.0,-658240585.0,-583990210.0,-214917094.16666666,-93484040.0
771,20200227,45000,45600,44950,45500,60459,0.0022026431718060735,43150,10.14,1.05,4486,2.64,1200,-96647550,-127697300,222069850,0.10355029115545208,0.9911894273127754,1.0021978021978022,0.987912087912088,0.989010989010989,0.44924876279926884,0.9941009394800088,0.9730538922155688,0.9375643931588709,0.8800489990651494,0.9062015053567131,0.6575690208737569,0.7183295887536668,0.6990279812371589,0.8876137949934485,1.0068857457499274,-691475950.0,-13816200.0,256392565.0,418579112.5,-285401582.5,-294112110.8333333,1787442050.0,-520944750.0,-674401185.0,-600556487.5,-220425914.16666666,-102776945.0,-1084726100.0,-520944750.0,-674401185.0,-600556487.5,-220425914.16666666,-102776945.0
772,20200228,45400,45400,43300,43600,100121,-0.04175824175824172,43150,9.72,1.01,4486,2.75,1200,464593300,163818250,-649399950,0.1039094640394297,0.9978021978021978,1.0412844036697249,0.9931192660550459,1.0412844036697249,1.6560148199606344,0.9656699889258029,0.9424989191526156,0.906916276651066,0.8451523277226762,0.8685835712862741,1.0615236507906216,1.1509245699019908,1.133871233514326,1.456001547313397,1.6517610414635395,291515550.0,41836220.0,215877060.0,476314835.0,-268924033.3333333,-296108705.8333333,561240850.0,-373052570.0,-614092815.0,-610776852.5,-228325317.5,-95039057.5,-871469800.0,-373052570.0,-614092815.0,-610776852.5,-228325317.5,-95039057.5
773,20200302,43600,44200,43100,43950,72555,0.008027522935779796,43150,9.8,1.02,4486,2.73,1200,-209159900,291103400,-84038050,0.1040816307067871,1.0,1.005688282138794,0.9806598407281001,0.9920364050056882,0.7246731454939523,0.9792780748663101,0.9587696335078534,0.9218184678307377,0.8538539997085822,0.8758469509764847,0.8236500108979947,0.8337316890435327,0.82232163197211,1.0498105985702533,1.1938943628511347,127285150.0,131833930.0,186080955.0,493588425.0,-253892445.0,-287355750.0,-673753200.0,-389148110.0,-557338240.0,-607563627.5,-232235045.83333334,-95498031.25,565361900.0,-389148110.0,-557338240.0,-607563627.5,-232235045.83333334,-95498031.25
774,20200303,44100,44600,43600,44000,77817,0.0011376564277587597,43150,9.81,1.02,4486,2.73,1200,-813623400,852615250,-41990150,0.10397553322390557,1.0034129692832765,1.0136363636363637,0.990909090909091,1.0022727272727272,1.0725242919164772,0.98898628905372,0.9676709918627666,0.9295938308773042,0.8567395219782894,0.8771856958923454,0.8733081947343613,0.885311253169871,0.9246069348193519,1.11886064098051,1.2729329377961314,561511850.0,348723650.0,193827955.0,497961677.5,-233631642.5,-279560796.25,-604463500.0,-507785430.0,-528459225.0,-594990422.5,-252237000.83333334,-107871770.83333333,42047900.0,-507785430.0,-528459225.0,-594990422.5,-252237000.83333334,-107871770.83333333
775,20200304,43200,44450,43200,44100,46498,0.002272727272727204,43150,9.83,1.02,4486,2.72,1200,-15568950,125587700,-92738750,0.10376398585213771,0.9818181818181818,1.007936507936508,0.9795918367346939,0.9795918367346939,0.597530102676793,0.9970608184490165,0.9763117113128182,0.9372509430954784,0.860585757728522,0.8794569037865505,0.6504126451251924,0.5595070350507128,0.5931680683256951,0.6703704424563142,0.7634126285919903,-727027550.0,261085460.0,128586345.0,376544372.5,-218863969.16666666,-282479664.5833333,798054450.0,-134081300.0,-362342470.0,-476286790.0,-254011596.66666666,-98098492.5,-50748600.0,-134081300.0,-362342470.0,-476286790.0,-254011596.66666666,-98098492.5
776,20200305,44150,45200,43900,44950,73049,0.01927437641723362,43150,10.02,1.04,4486,2.67,1200,20523050,161568850,-159691900,0.10379241136257758,1.0011337868480725,1.0055617352614015,0.9766407119021134,0.982202447163515,1.5710138070454642,1.0188123300090661,1.0001112470797642,0.9612917023096664,0.8789024310760607,0.8965941390601886,0.9870419414117393,0.8803672404899753,0.9484973803974525,1.0513766313892154,1.1924164215645598,35981150.0,318938690.0,152561245.0,365005347.5,-198051371.66666666,-279087378.75,36092000.0,-110647180.0,-315795965.0,-433095705.0,-255554794.16666666,-99451112.91666667,-66953150.0,-110647180.0,-315795965.0,-433095705.0,-255554794.16666666,-99451112.91666667
777,20200306,44500,44700,44250,44700,60409,-0.005561735261401579,43150,9.96,1.04,4486,2.68,1200,-464811000,380706600,84904500,0.10441766685271359,0.9899888765294772,1.0,0.9899328859060402,0.9955257270693513,0.8269654615395146,1.0081190798376185,0.9989943010392223,0.9611869691431029,0.8762415054887611,0.8919188560026605,0.9143790414376013,0.7533055084116975,0.7973748628066185,0.8796498427957242,0.9877874894531786,219137750.0,362316360.0,202076290.0,332368947.5,-121138450.0,-264624519.16666666,-485334050.0,-296528040.0,-334790305.0,-431132630.0,-281664007.5,-106375089.16666667,244596400.0,-296528040.0,-334790305.0,-431132630.0,-281664007.5,-106375089.16666667
