Date,open,high,low,close,volume,change,bps,per,pbr,eps,div,dps,inst,ind,foreign,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,close_ma10_ratio,close_ma20_ratio,close_ma60_ratio,close_ma120_ratio,volume_ma5_ratio,volume_ma10_ratio,volume_ma20_ratio,volume_ma60_ratio,volume_ma120_ratio,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
2018-10-23,6660,6700,6140,6190,799134,-0.07611940298507458,2629,22.43,2.35,276,1.21,75,-1390797610,812572250,553501210,0.9940298507462687,1.0823909531502423,0.9919224555735057,1.0759289176090467,3.9500469576392665,0.9441732763880415,0.9418746195982958,0.8918665802175636,0.899360712901976,0.8891123240448147,2.083396989253143,1.819854171913906,1.494091708573835,1.1338229962087145,1.1671856311068198,777182250.0,345688868.0,51583159.0,-37443658.5,-260786533.66666666,-46687101.5,-1510331540.0,-380323690.0,-160201330.0,-35532925.0,87585361.33333333,-13629310.166666666,-1510331540.0,-380323690.0,-160201330.0,-35532925.0,87585361.33333333,-13629310.166666666
2018-10-24,6280,6340,5950,5990,814882,-0.03231017770597733,2629,21.7,2.28,276,1.25,75,188485370,-608493390,418858820,1.0145395799676897,1.0584307178631052,0.993322203672788,1.0484140233722872,1.0197063321045032,0.9338946055503586,0.9225319574926845,0.8717165102233865,0.8730717842827646,0.861880837899735,1.6966528416283564,1.763747044213693,1.4852059358516838,1.1526984842271863,1.1923737171118298,-1421065640.0,162789956.0,73132848.0,-95882631.5,-262109069.5,-70882928.58333333,1579282980.0,-317725970.0,-158617672.0,-30888706.5,85494800.0,-11325128.583333334,1579282980.0,-317725970.0,-158617672.0,-30888706.5,85494800.0,-11325128.583333334
2018-10-25,5770,5950,5750,5850,792237,-0.023372287145242088,2629,21.2,2.23,276,1.28,75,451483060,-901486380,469816920,0.9632721202003339,1.017094017094017,0.9829059829059829,0.9863247863247864,0.9722107004449724,0.9321223709369025,0.9093735426706047,0.8597251818649423,0.853204987967622,0.8426966292134831,1.3694443897061035,1.7192456679072492,1.4122743944880018,1.2520102686807817,1.1958257487131014,-292992990.0,-200448690.0,67756790.0,-155902968.0,-353281575.3333333,-141882101.0,262997690.0,-63274418.0,-146436395.0,513309.0,118119044.66666667,41210097.583333336,262997690.0,-63274418.0,-146436395.0,513309.0,118119044.66666667,41210097.583333336
2018-10-26,6000,6000,5580,5670,721843,-0.03076923076923077,2629,20.54,2.16,276,1.32,75,-149496100,374074100,-223867900,1.0256410256410255,1.0582010582010581,0.9841269841269841,1.0582010582010581,0.9111452759717105,0.9325657894736842,0.8950276243093923,0.8441268423403305,0.8280192766392445,0.8180244301240743,1.0837162195840389,1.4745112474320663,1.2795916753852639,1.174399104008663,1.0893035483518732,1275560480.0,-57588684.0,135000401.0,-82126641.5,-305858083.0,-132276578.16666667,-600979160.0,-156158270.0,-199555808.0,-27342669.5,113314785.5,42508866.583333336,-600979160.0,-156158270.0,-199555808.0,-27342669.5,113314785.5,42508866.583333336
2018-10-29,5630,5840,5260,5270,823461,-0.07054673721340388,2629,19.09,2.0,276,1.42,75,-314467480,-18389010,279227280,0.9929453262786596,1.1081593927893738,0.9981024667931688,1.0683111954459203,1.140775764258987,0.9095616154642734,0.8482214711089651,0.7988479611944823,0.7718219097832455,0.7619001722829295,1.0419449852298726,1.548093564551321,1.5420895207104846,1.3559771661402642,1.2363495267842626,-392463110.0,-68344486.0,37277443.0,-706522.0,-284502040.8333333,-130244474.25,-164971380.0,-242958552.0,-154988036.0,-102372051.0,112110159.33333333,39349114.833333336,-164971380.0,-242958552.0,-154988036.0,-102372051.0,112110159.33333333,39349114.833333336
2018-10-30,5120,5440,5100,5360,878755,0.017077798861480087,2629,19.42,2.04,276,1.4,75,667631570,-852898030,185038450,0.9715370018975332,1.0149253731343284,0.9514925373134329,0.9552238805970149,1.0671482923902893,0.9523809523809523,0.8798424162836507,0.8261405672009864,0.7874247098574997,0.7764646232963531,1.0899481491514391,1.4771372394306914,1.6060062739431786,1.4509468416555016,1.3155279848074783,-834509020.0,-401438542.0,-27874837.0,-52705576.0,-265722379.0,-135836789.16666666,982099050.0,168727284.0,-105798203.0,-82153015.5,110510304.66666667,45571195.25,982099050.0,168727284.0,-105798203.0,-82153015.5,110510304.66666667,45571195.25
2018-10-31,5410,5570,5320,5510,585390,0.027985074626865725,2629,19.96,2.1,276,1.36,75,-101766410,302279300,-143032010,1.0093283582089552,1.0108892921960073,0.9655172413793104,0.9818511796733213,0.6661583717873583,0.9960231381055676,0.9224845136447346,0.8621498982944766,0.8121453312698061,0.7997967848459556,0.7699084037976835,0.9437016110909242,1.0742675852845216,0.9822040292194191,0.8793399279947395,1155177330.0,-219284004.0,-28247024.0,-58750847.5,-201883636.5,-127596587.91666667,-769397980.0,110676928.0,-103524521.0,-82076090.5,84516902.66666667,45579728.916666664,-769397980.0,110676928.0,-103524521.0,-82076090.5,84516902.66666667,45579728.916666664
2018-11-01,5560,5600,5420,5420,673971,-0.016333938294010864,2629,19.64,2.06,276,1.38,75,-860225090,1467690610,-648187140,1.0090744101633393,1.033210332103321,1.0,1.0258302583025831,1.151319633065136,0.995225853837679,0.9247568674287664,0.8601126715861303,0.8017751479289941,0.788440091160355,0.9148712337990237,1.0248999044855593,1.2369649666904405,1.128411719232945,1.0122137960614328,1165411310.0,254551394.0,27051352.0,-5433704.0,-173503925.66666666,-115504369.91666667,-758458680.0,-151664702.0,-107469560.0,-86522550.5,66825649.333333336,31515283.583333332,-758458680.0,-151664702.0,-107469560.0,-86522550.5,66825649.333333336,31515283.583333332
2018-11-02,5520,5660,5470,5660,744732,0.04428044280442811,2629,20.51,2.15,276,1.33,75,-923420110,800525990,123454120,1.018450184501845,1.0,0.9664310954063604,0.9752650176678446,1.1049911643082566,1.0396767083027185,0.982297813259285,0.9087260175002007,0.8397003189674357,0.8248724799611367,1.004681476908698,1.058351801941673,1.322483409513001,1.2356736445222938,1.120223296973435,-667164620.0,339841772.0,141126544.0,40078180.5,-161266188.5,-111107000.16666667,-63195020.0,-306449504.0,-231303887.0,-123145058.5,50268917.833333336,23060780.416666668,-63195020.0,-306449504.0,-231303887.0,-123145058.5,50268917.833333336,23060780.416666668
2018-11-05,5590,5590,5450,5580,542990,-0.014134275618374548,2629,20.22,2.12,276,1.34,75,-388097600,883552050,-496006450,0.9876325088339223,1.0017921146953406,0.9767025089605734,1.0017921146953406,0.7291079207016752,1.0134398837631675,0.9876106194690265,0.9069483949613978,0.8304807262985563,0.8145886303086337,0.7924922310979094,0.7360186081943558,0.9626386499976421,0.8949987029422346,0.8177805534076636,83026060.0,520229984.0,225942749.0,111158780.0,-140264028.83333334,-107115697.08333333,535322510.0,-321175528.0,-282067040.0,-144642938.0,43412761.333333336,23195756.25,535322510.0,-321175528.0,-282067040.0,-144642938.0,43412761.333333336,23195756.25
2018-11-06,5590,5600,5490,5570,452422,-0.0017921146953404632,2629,20.18,2.12,276,1.35,75,290573970,-29701100,-260872870,1.0017921146953406,1.0053859964093357,0.9856373429084381,1.0035906642728905,0.83320503140021,1.0039653929343908,0.9967788117394416,0.9161184210526315,0.831529446891095,0.8146450858034322,0.7541611032487027,0.6434965137810935,0.7922022651085228,0.7419680006599324,0.682449350605371,-913253150.0,684869370.0,141715414.0,96649286.5,-142929678.5,-103879638.58333333,678671570.0,-396587048.0,-113929882.0,-137065606.0,50535809.5,24037313.0,678671570.0,-396587048.0,-113929882.0,-137065606.0,50535809.5,24037313.0
2018-11-07,5650,5690,5500,5500,572266,-0.012567324955116699,2629,19.93,2.09,276,1.36,75,335414550,213587410,-547014800,1.014362657091562,1.0345454545454544,1.0,1.0272727272727273,1.264894280119004,0.991705733862243,0.9929590178732624,0.9142287234042553,0.8239083214740469,0.8061364080515927,0.9581262404227726,0.8430470706903748,1.0032501063704644,0.9311594755105803,0.8657518630384806,243288510.0,667130992.0,223923494.0,148528171.0,-129294037.16666667,-106414308.33333333,44840580.0,-309150856.0,-99236964.0,-128927318.0,54340337.333333336,32370174.166666668,44840580.0,-309150856.0,-99236964.0,-128927318.0,54340337.333333336,32370174.166666668
2018-11-08,5600,5690,5550,5580,477403,0.014545454545454639,2629,20.22,2.12,276,1.34,75,-594434700,427480990,169079380,1.018181818181818,1.0197132616487454,0.9946236559139785,1.003584229390681,0.8342326820045224,1.0003585514521334,1.0123367198838897,0.934282126412725,0.8381944270585584,0.819473510298491,0.855618279791513,0.7375031919907717,0.8616384943873376,0.7781280563521557,0.7222777720034247,213893580.0,459089068.0,356820231.0,212288510.5,-125144967.83333333,-109246327.16666667,-929849250.0,-255992778.0,-203828740.0,-175132567.5,39412494.0,29260322.083333332,-929849250.0,-255992778.0,-203828740.0,-175132567.5,39412494.0,29260322.083333332
2018-11-09,5640,5650,5530,5610,341018,0.005376344086021501,2629,20.33,2.13,276,1.34,75,377143890,-14318040,-362825850,1.010752688172043,1.0071301247771836,0.9857397504456328,1.0053475935828877,0.7143189297092812,1.0075431034482758,1.0188884852887758,0.9475551051431467,0.8450916394677379,0.8253843701723842,0.7145931497393864,0.5597425517135425,0.620716587665993,0.5541456942213753,0.5177004746197456,-441799030.0,296120262.0,317981017.0,226490709.0,-120863828.5,-112305783.08333333,971578590.0,4120022.0,-151164741.0,-175360274.5,44865185.166666664,37569384.25,971578590.0,4120022.0,-151164741.0,-175360274.5,44865185.166666664,37569384.25
2018-11-12,5530,5700,5520,5610,335578,0.0,2629,20.33,2.13,276,1.34,75,508546530,-255104630,-253441900,0.9857397504456328,1.0160427807486632,0.983957219251337,0.9857397504456328,0.984047762874687,1.0064585575888052,1.0126353790613718,0.9546498766272441,0.8474533598529671,0.8268238761974944,0.7701381611952519,0.5987626070005932,0.6144024759333337,0.5446668102362847,0.5111373742556056,-240786590.0,68388926.0,294309455.0,165793449.0,-124046518.16666667,-114331675.75,131402640.0,183448848.0,-68863340.0,-111925688.0,53825018.0,47954160.583333336,131402640.0,183448848.0,-68863340.0,-111925688.0,53825018.0,47954160.583333336
2018-11-13,5480,5690,5360,5570,516233,-0.007130124777183555,2629,20.18,2.12,276,1.35,75,-24953670,302309330,-286085460,0.9768270944741533,1.021543985637343,0.9622980251346499,0.9838420107719928,1.5383398196544469,0.9992823824901328,1.0016184139543247,0.9559770016304814,0.8433430907439184,0.8222919357815095,1.151022208269528,0.9848010388395428,0.9225823792668495,0.8351762642612224,0.7875727780305142,557413960.0,134791012.0,409830191.0,190977677.0,-119779225.0,-112539787.66666667,-533500200.0,120343320.0,-138121864.0,-121960033.5,54802764.333333336,47796246.416666664,-533500200.0,120343320.0,-138121864.0,-121960033.5,54802764.333333336,47796246.416666664
2018-11-14,5630,5630,5450,5470,351918,-0.01795332136445238,2629,19.82,2.08,276,1.37,75,-468122610,624107140,-161484530,1.0107719928186714,1.0292504570383911,0.9963436928702011,1.0292504570383911,0.6817038042899234,0.9823994252873564,0.9843440705416592,0.9488291413703382,0.8304866013816139,0.809391107055661,0.870158000148357,0.7026371604767945,0.6277716130630825,0.5671773266813789,0.5577382133080535,321797810.0,216894958.0,442012975.0,206882975.5,-102559518.5,-84532816.0,-443168940.0,-40364112.0,-174757484.0,-139141002.5,46960325.833333336,33384907.666666668,-443168940.0,-40364112.0,-174757484.0,-139141002.5,46960325.833333336,33384907.666666668
2018-11-15,5470,5520,5380,5520,303357,0.009140767824497242,2629,20.0,2.1,276,1.36,75,-167757520,54629150,113128370,1.0,1.0,0.9746376811594203,0.9909420289855072,0.8620104683477401,0.9935205183585313,0.9915573917729478,0.9660483024151207,0.8403318701951134,0.818677312108366,0.820724915913823,0.6540802692243091,0.5410381378943927,0.48866570600336173,0.4830019851027007,-569477990.0,142324590.0,300706829.0,163879090.5,-95524464.83333333,-83493621.83333333,300365090.0,44971324.0,-105510727.0,-106490143.5,39266771.333333336,28342321.5,300365090.0,44971324.0,-105510727.0,-106490143.5,39266771.333333336,28342321.5
2018-11-16,5610,5610,5480,5560,360566,0.007246376811594235,2629,20.14,2.11,276,1.35,75,-66976960,94388390,-27411430,1.016304347826087,1.0089928057553956,0.9856115107913669,1.0089928057553956,1.1885863850183118,1.002524341868013,1.0005398596364945,0.9824189416026151,0.8488117653045647,0.82631526800753,0.9652922493055451,0.8476424689644505,0.638708800859061,0.5784873386471516,0.5762902219332804,39759240.0,164065876.0,230093069.0,185609806.5,-92447769.0,-93892006.66666667,100780560.0,-43852846.0,-19866412.0,-125585149.5,35505477.833333336,32095606.166666668,100780560.0,-43852846.0,-19866412.0,-125585149.5,35505477.833333336,32095606.166666668
2018-11-19,5560,5620,5540,5620,316774,0.010791366906474753,2629,20.36,2.14,276,1.33,75,-174299090,132903860,46995230,1.0,1.0,0.9857651245551602,0.9893238434163701,0.8785465074355319,1.0129776496034608,1.0106096025894624,1.0025867451610027,0.8600943757173829,0.8369010833550501,0.8566794025252482,0.7865207875288482,0.5555036286939069,0.5069217379337163,0.508770397925477,38515470.0,241667574.0,155028250.0,190485499.5,-92780736.16666667,-95920366.16666667,-107322130.0,-180421970.0,1513439.0,-140276800.5,32622846.166666668,29072365.416666668,-107322130.0,-180421970.0,1513439.0,-140276800.5,32622846.166666668,29072365.416666668
2018-11-20,5540,5600,5480,5500,322335,-0.02135231316725983,2629,19.93,2.09,276,1.36,75,-194656380,442316880,-248045500,0.9857651245551602,1.018181818181818,0.9963636363636363,1.0072727272727273,1.0175551023758262,0.9938561619082038,0.9902772776377385,0.9872554299048645,0.8443568815085843,0.8206709606824004,0.9738511737514729,0.827041181819488,0.5899178917236625,0.5154880571177004,0.5190739639535861,309413020.0,269669084.0,202230048.0,171972731.0,-76055641.33333333,-92998947.66666667,-20357290.0,-214362512.0,-47009596.0,-80469739.0,28394911.166666668,29422592.75,-20357290.0,-214362512.0,-47009596.0,-80469739.0,28394911.166666668,29422592.75
2018-11-21,5450,5550,5380,5470,328218,-0.00545454545454549,2629,19.82,2.08,276,1.37,75,-72905870,369709640,-297073770,0.990909090909091,1.0146252285191957,0.9835466179159049,0.9963436928702011,1.018251198287496,0.9884351282977955,0.9854080345883625,0.9864743011722272,0.8421430770809812,0.8177605023172373,1.006032183908046,0.8983905403186073,0.6286817743138967,0.5248224723843044,0.5299196168513485,-72607240.0,218789584.0,217842271.0,220882882.5,-76925354.33333333,-92746179.5,121750510.0,-135319164.0,-87841638.0,-93539301.0,32982805.333333332,32996066.416666668,121750510.0,-135319164.0,-87841638.0,-93539301.0,32982805.333333332,32996066.416666668
2018-11-22,5470,5570,5450,5490,244226,0.003656307129798808,2629,19.89,2.09,276,1.37,75,-88704740,291056720,-200981480,1.0,1.0145719489981786,0.9927140255009107,0.9963570127504554,0.7440969111992639,0.9931259044862518,0.9906171057380008,0.993305590736385,0.8478109798471161,0.8224411070746414,0.7767414553224025,0.7140645507617486,0.4937122073419036,0.3901944237907624,0.397187516775571,-78652920.0,266075098.0,204199844.0,280510037.5,-70172588.5,-95950427.41666667,-15798870.0,-119508608.0,-37268642.0,-120548691.0,31447333.333333332,38849560.583333336,-15798870.0,-119508608.0,-37268642.0,-120548691.0,31447333.333333332,38849560.583333336
2018-11-23,5530,5530,5370,5400,278096,-0.016393442622950838,2629,19.57,2.05,276,1.39,75,-25081060,310070850,-285260790,1.0072859744990892,1.0240740740740741,0.9944444444444445,1.0240740740740741,1.1386830231015534,0.982532751091703,0.9780836804926644,0.9794141652307972,0.836560805577072,0.8106688017614532,0.9334279417500364,0.8283320441032842,0.5885810875234359,0.44403828907345655,0.45416444862735145,19014130.0,309211590.0,236638733.0,277309875.0,-62818790.5,-99680738.58333333,63623680.0,-111129428.0,-77491137.0,-114327939.0,32415010.5,40265986.833333336,63623680.0,-111129428.0,-77491137.0,-114327939.0,32415010.5,40265986.833333336
2018-11-26,5380,5480,5380,5440,219989,0.007407407407407307,2629,19.71,2.07,276,1.38,75,114590570,-119615080,5024510,0.9962962962962963,1.0073529411764706,0.9889705882352942,0.9889705882352942,0.7910541683447443,0.9963369963369964,0.9883720930232558,0.9851503078594712,0.8453111646336726,0.818239931813339,0.7897002148091989,0.6786198157023202,0.49736175958206863,0.3527096402502439,0.3616027148736044,-429685930.0,258707802.0,250187688.0,272248571.5,-56654176.5,-112824767.33333333,139671630.0,-53351496.0,-116886733.0,-92875036.5,35626048.0,43613484.583333336,139671630.0,-53351496.0,-116886733.0,-92875036.5,35626048.0,43613484.583333336
2018-11-27,5470,5530,5420,5500,301657,0.011029411764705843,2629,19.93,2.09,276,1.36,75,-33214980,-27245190,60460170,1.005514705882353,1.0054545454545454,0.9854545454545455,0.9945454545454545,1.3712367436553645,1.0073260073260073,1.0005457522284882,0.9947549285585097,0.8572541888556956,0.828874990580966,1.0991840756282312,0.9965095720839765,0.7295971200871094,0.4860431330109054,0.4960405582334306,92369890.0,164795388.0,217232236.0,313531213.5,-48574698.166666664,-112688694.16666667,-147805550.0,-21063216.0,-117712864.0,-127917364.0,36645114.333333336,43290605.25,-147805550.0,-21063216.0,-117712864.0,-127917364.0,36645114.333333336,43290605.25
2018-11-28,5520,5540,5450,5500,276921,0.0,2629,19.93,2.09,276,1.36,75,30106790,226679540,-256786330,1.0036363636363637,1.0072727272727273,0.990909090909091,1.0036363636363637,0.9179995823070574,1.0062202707647274,1.0,0.9948448946368816,0.8599348534201955,0.8304080323104216,1.0482372099396695,0.9380350992957986,0.69572284744877,0.4462151210390937,0.45644297917964427,253924730.0,136189368.0,177489476.0,309751225.5,-50154326.666666664,-111533919.0,63321770.0,-460684.0,-67889924.0,-121323704.0,41359273.666666664,43283225.916666664,63321770.0,-460684.0,-67889924.0,-121323704.0,41359273.666666664,43283225.916666664
2018-11-29,5560,5720,5520,5520,712933,0.0036363636363636598,2629,20.0,2.1,276,1.36,75,-69332290,67042930,2468660,1.010909090909091,1.036231884057971,1.0,1.0072463768115942,2.5744995865246767,1.0087719298245614,1.0036363636363637,0.99756031444836,0.8656334126133661,0.8350772799475555,1.9918825254414962,2.120741942728637,1.7824144910665891,1.1367358981210338,1.1728897013608814,-159636610.0,91386610.0,178730854.0,239718841.5,-51601081.333333336,-107789906.33333333,-99439080.0,3413806.0,-58047401.0,-81779064.0,44430062.333333336,44233299.333333336,-99439080.0,3413806.0,-58047401.0,-81779064.0,44430062.333333336,44233299.333333336
2018-11-30,5550,5640,5490,5520,332061,0.0,2629,20.0,2.1,276,1.36,75,-250222600,569163060,-318659960,1.0054347826086956,1.0217391304347827,0.9945652173913043,1.0054347826086956,0.46576747043551076,1.0043668122270741,1.0043668122270741,0.9988238487288519,0.8682430661144025,0.8367545444210047,0.9005967255762082,0.996219860134825,0.8753465320304138,0.5294383396164685,0.5465090378307479,502120130.0,143205052.0,226208321.0,228150695.0,-36189593.166666664,-104608879.33333333,-180890310.0,-41614502.0,-76371965.0,-48119188.5,36593363.0,43528631.083333336,-180890310.0,-41614502.0,-76371965.0,-48119188.5,36593363.0,43528631.083333336
2018-12-03,5600,5750,5580,5740,532971,0.03985507246376807,2629,20.8,2.18,276,1.31,75,292287300,-784237050,492801250,1.0144927536231885,1.0017421602787457,0.9721254355400697,0.975609756097561,1.6050394355254005,1.033117350611951,1.0421205519244734,1.0371307254494535,0.905053478043781,0.8717883812175674,1.2357068697447722,1.5015775874674275,1.4068234915880313,0.8425684527946813,0.884628033714129,-1353400110.0,10280658.0,134494230.0,144761240.0,-51682059.166666664,-109012757.25,542509900.0,-6075156.0,-29713326.0,-14099943.5,49287371.166666664,46028305.833333336,542509900.0,-6075156.0,-29713326.0,-14099943.5,49287371.166666664,46028305.833333336
2018-12-04,5790,5800,5660,5720,390753,-0.0034843205574912606,2629,20.72,2.18,276,1.31,75,-200225110,629028090,-434512980,1.0087108013937283,1.013986013986014,0.9895104895104895,1.0122377622377623,0.7331599655515966,1.0214285714285714,1.0343580470162748,1.0321183688199207,0.905803795296788,0.8703480631458822,0.870026304316945,1.0800771181580093,1.0398903672561195,0.6798416620474326,0.6492821112160345,1413265140.0,141535314.0,153165351.0,177697699.5,51133129.5,-106269363.91666667,-492512410.0,-39477182.0,-30270199.0,-38639897.5,-15073455.5,44586060.833333336,-492512410.0,-39477182.0,-30270199.0,-38639897.5,-15073455.5,44586060.833333336
2018-12-05,5520,5670,5510,5650,275900,-0.012237762237762184,2629,20.47,2.15,276,1.33,75,-64119860,-276901030,341020890,0.965034965034965,1.0035398230088495,0.9752212389380531,0.9769911504424779,0.7060726341192518,1.0035523978685612,1.0183850036049027,1.0181097396161816,0.8986321705015375,0.8614227451179691,0.614581189315955,0.7738029963200184,0.7643816439247659,0.5061746952769627,0.45901473156123074,-905929120.0,40819200.0,88504284.0,153173277.5,26296415.666666668,-106862157.5,136105250.0,-58322512.0,-29391598.0,-58616618.0,-20410869.833333332,43634240.5,136105250.0,-58322512.0,-29391598.0,-58616618.0,-20410869.833333332,43634240.5
2018-12-06,5640,5650,5430,5480,513304,-0.030088495575221197,2629,19.86,2.08,276,1.37,75,-248035810,725227770,-493067660,0.9982300884955753,1.031021897810219,0.9908759124087592,1.0291970802919708,1.8604711852120333,0.9747420846673781,0.9879213989543898,0.9883668500315628,0.8759124087591241,0.8373230111031883,1.2550287556558983,1.3386168255495705,1.4150725973726663,0.9516426955905125,0.8518752997379047,1002128800.0,172456168.0,131921389.0,168060616.5,41809845.5,-100045709.75,-183915950.0,-94063216.0,-45324705.0,-41296673.5,-26237101.5,41495130.416666664,-183915950.0,-94063216.0,-45324705.0,-41296673.5,-26237101.5,41495130.416666664
2018-12-07,5480,5540,5460,5510,248169,0.005474452554744547,2629,19.96,2.1,276,1.36,75,-92513020,224752750,-129465730,1.0,1.0054446460980035,0.9909255898366606,0.9945553539019963,0.48347373096644486,0.9804270462633452,0.9913637999280317,0.994674609621807,0.8850694723315397,0.8435933094323735,0.6327300485391594,0.6522767618009293,0.6930198846432938,0.46992599729256995,0.4142354211019555,-500475020.0,103574106.0,123389579.0,180014156.0,55113180.5,-102642249.25,155522790.0,-62521300.0,-52067901.0,-64779519.0,-29182250.166666668,51924873.833333336,155522790.0,-62521300.0,-52067901.0,-64779519.0,-29182250.166666668,51924873.833333336
2018-12-10,5370,5470,5220,5260,428786,-0.04537205081669693,2629,19.06,2.0,276,1.43,75,-46532370,419717790,-381845320,0.9745916515426497,1.0399239543726235,0.9923954372623575,1.020912547528517,1.727798395448263,0.9522085445329471,0.9494584837545126,0.9525534226729446,0.8495975448892239,0.807130161247011,1.1545673677589459,1.0683712661534763,1.182015520800555,0.8128025381699991,0.7153656141484186,194965040.0,344365074.0,177322866.0,213755277.0,57966450.333333336,-102227786.5,45980650.0,-130285234.0,-68180195.0,-92533464.0,-29078920.666666668,51526857.916666664,45980650.0,-130285234.0,-68180195.0,-92533464.0,-29078920.666666668,51526857.916666664
2018-12-11,5270,5330,5230,5260,203594,0.0,2629,19.06,2.0,276,1.43,75,158644710,-135762000,-19533110,1.0019011406844107,1.0133079847908746,0.9942965779467681,1.0019011406844107,0.47481494265204555,0.9683357879234168,0.9535895576504714,0.955234722600563,0.8540809699069062,0.8087330873308733,0.6096530444922094,0.5199836951191604,0.5865125787033195,0.39237247318058643,0.3422074529942879,-555479790.0,191407056.0,166471185.0,191851710.5,61852800.0,-112547003.0,205177080.0,-58511270.0,-48994226.0,-83353545.0,-16837922.5,55974946.166666664,205177080.0,-58511270.0,-48994226.0,-83353545.0,-16837922.5,55974946.166666664
2018-12-12,5250,5430,5240,5420,215039,0.03041825095057038,2629,19.64,2.06,276,1.38,75,185289580,-301345070,118221990,0.9980988593155894,1.0018450184501846,0.966789667896679,0.9686346863468634,1.0562148196901677,1.006312662458225,0.9840232389251997,0.9847383720930233,0.8847053702595353,0.8345951494931348,0.6682828928231354,0.5580341039727418,0.631942669979013,0.43315016083070784,0.36339632999375876,-165583070.0,186518248.0,113668724.0,145579100.0,76518377.66666667,-122396585.08333333,26644870.0,-8629382.0,-33475947.0,-50682935.5,-23454518.833333332,57835879.0,26644870.0,-8629382.0,-33475947.0,-50682935.5,-23454518.833333332,57835879.0
2018-12-13,5420,5550,5380,5550,491367,0.023985239852398532,2629,20.11,2.11,276,1.35,75,-400880790,169284500,240428790,1.0,1.0,0.9693693693693693,0.9765765765765766,2.28501341617102,1.0277777777777777,1.0070767555797495,1.0080828262646444,0.9104828566741401,0.8559311142526667,1.5481440872614536,1.3529035689977598,1.4051786053623718,0.9969386814143968,0.8288429737219396,470629570.0,75329594.0,123892881.0,151311867.5,66955859.666666664,-115903937.08333333,-586170370.0,-39198378.0,-66630797.0,-62339099.0,-37714611.5,50490233.25,-586170370.0,-39198378.0,-66630797.0,-62339099.0,-37714611.5,50490233.25
2018-12-14,5630,5630,5430,5530,436719,-0.003603603603603567,2629,20.04,2.1,276,1.36,75,13372700,309085860,-327196760,1.0144144144144145,1.0180831826401446,0.9819168173598554,1.0180831826401446,0.8887837400558035,1.0233160621761659,1.0032656023222062,1.0047238372093024,0.9117889530090684,0.853944151331875,1.2298444667855062,1.1687597448162796,1.2354472792204376,0.8864913787034195,0.736181871547331,139801360.0,92196216.0,97885161.0,162046741.0,74012153.33333333,-117700268.33333333,414253490.0,-18021234.0,-40271267.0,-58321616.0,-38122322.666666664,52387382.583333336,414253490.0,-18021234.0,-40271267.0,-58321616.0,-38122322.666666664,52387382.583333336
2018-12-17,5560,5600,5430,5600,232847,0.012658227848101333,2629,20.29,2.13,276,1.34,75,239720160,-317855110,81762950,1.0054249547920433,1.0,0.9696428571428571,0.9928571428571429,0.5331735051600686,1.023391812865497,1.018552200800291,1.017626749045975,0.9275618374558304,0.8658454878111632,0.7370600532044878,0.6775745399795954,0.6666213371677318,0.47561451013678613,0.3930306394835211,-626940970.0,-55318364.0,144523355.0,139508792.5,67894773.0,-118050081.83333333,226347460.0,39229272.0,-45527981.0,-37620653.5,-32644010.0,53046119.833333336,226347460.0,39229272.0,-45527981.0,-37620653.5,-32644010.0,53046119.833333336
2018-12-18,5550,5620,5480,5550,284140,-0.008928571428571397,2629,20.11,2.11,276,1.35,75,-28876940,93879110,-60559760,0.9910714285714286,1.0126126126126127,0.9873873873873874,1.0,1.2202862824086202,1.003616636528029,1.0125889436234263,1.0080828262646444,0.9241272131875451,0.8595211976511583,0.8557856337403741,0.8533078668354422,0.8179409271282974,0.5966595966076595,0.4807057546823619,411734220.0,-9390142.0,91008457.0,122086904.0,85538658.83333333,-114796034.08333333,-268597100.0,1724942.0,-28393164.0,-29331681.5,-48444781.833333336,51707187.5,-268597100.0,1724942.0,-28393164.0,-29331681.5,-48444781.833333336,51707187.5
2018-12-19,5550,5650,5500,5560,297357,0.0018018018018017834,2629,20.14,2.11,276,1.35,75,113265370,-118966540,2663670,1.0,1.0161870503597121,0.9892086330935251,0.9982014388489209,1.0465158020694023,1.0003598416696653,1.0160818713450293,1.0090744101633393,0.9304660697849553,0.8623831866299585,0.8532824848057023,0.8872826902338838,0.8598072903060058,0.6297353458411974,0.5032489411035179,-212845650.0,27085564.0,106801906.0,97653095.0,74217782.0,-114413944.83333333,142142310.0,-12679900.0,-10654641.0,-20023119.5,-48150375.666666664,52165687.833333336,142142310.0,-12679900.0,-10654641.0,-20023119.5,-48150375.666666664,52165687.833333336
